model_id,burstiness,p99_tpot_ms,max_concurrency,duration,request_goodput,median_itl_ms,task_id,tokenizer_id,timestamp,base_url,total_output_tokens,max_concurrent_requests,mean_ttft_ms,endpoint_type,p99_itl_ms,median_tpot_ms,completed,max_output_tokens_per_s,backend,median_ttft_ms,p99_ttft_ms,num_prompts,std_tpot_ms,output_throughput,date,label,total_input_tokens,mean_itl_ms,request_rate,mean_tpot_ms,std_ttft_ms,others,request_throughput,total_token_throughput,std_itl_ms,failed
meta-llama/Llama-3.1-70B-Instruct,1.0,35.40573486300441,,9.085200529079884,,35.41278396733105,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:18:23.096000,http://llama-vllm0.default.svc.cluster.local:80,256,1,54.701723041944206,openai,35.96388846170157,35.40573486300441,1,29.0,openai,54.701723041944206,54.701723041944206,1,0.0,28.177693951894174,2026-02-24,,255,35.40574720028934,10000.0,35.40573486300441,0.0,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.11006911699958662,56.24531878678876,0.2578005169479629,0
meta-llama/Llama-3.1-70B-Instruct,1.0,35.416055717688124,,9.08803160500247,,35.4055599309504,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:19:24.241000,http://llama-vllm1.default.svc.cluster.local:80,256,1,54.94268995244056,openai,36.10511525999755,35.416055717688124,1,29.0,openai,54.94268995244056,54.94268995244056,1,0.0,28.1689161225062,2026-02-24,,255,35.41607036867051,10000.0,35.416055717688124,0.0,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.11003482860353984,56.22779741640886,0.22617379737797375,0
meta-llama/Llama-3.1-70B-Instruct,1.0,35.31874454507203,,9.062729075085372,,35.30850994866341,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:20:24.937000,http://llama-vllm2.default.svc.cluster.local:80,256,1,54.478954058140516,openai,35.94733225181699,35.31874454507203,1,29.0,openai,54.478954058140516,54.478954058140516,1,0.0,28.247561841363822,2026-02-24,,255,35.318759003855,10000.0,35.31874454507203,0.0,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.11034203844282743,56.38478164428482,0.27954985471691146,0
meta-llama/Llama-3.1-70B-Instruct,1.0,35.395221423138594,,9.081863667932339,,35.38790799211711,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:21:25.300000,http://llama-vllm3.default.svc.cluster.local:80,256,1,54.11384499166161,openai,36.18652351433411,35.395221423138594,1,29.0,openai,54.11384499166161,54.11384499166161,1,0.0,28.188047008889235,2026-02-24,,255,35.39523159966384,10000.0,35.395221423138594,0.0,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.11010955862847358,56.26598445915,0.36054291994541043,0
meta-llama/Llama-3.1-70B-Instruct,1.0,35.26052452130791,,9.048540908028372,,35.24071502033621,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:22:26.686000,http://llama-vllm4.default.svc.cluster.local:80,256,1,54.85307704657316,openai,36.05656381929294,35.26052452130791,1,29.0,openai,54.85307704657316,54.85307704657316,1,0.0,28.291854189758094,2026-02-24,,255,35.260538427232234,10000.0,35.26052452130791,0.0,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.11051505542874256,56.47319332408745,0.31379485200786333,0
meta-llama/Llama-3.1-70B-Instruct,1.0,35.34360183539855,,9.068885568063706,,35.31020600348711,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:23:26.112000,http://llama-vllm5.default.svc.cluster.local:80,256,1,54.247644962742925,openai,36.00940735312179,35.34360183539855,1,29.0,openai,54.247644962742925,54.247644962742925,1,0.0,28.22838573479304,2026-02-24,,255,35.34361114497205,10000.0,35.34360183539855,0.0,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.11026713177653531,56.34650433780954,0.25835164958190443,0
meta-llama/Llama-3.1-70B-Instruct,1.0,35.55266025485288,,9.123634753981605,,35.539763048291206,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:24:26.032000,http://llama-vllm6.default.svc.cluster.local:80,256,1,55.73946295771748,openai,36.372902961447835,35.55266025485288,1,29.0,openai,55.73946295771748,55.73946295771748,1,0.0,28.05899259484058,2026-02-24,,255,35.55267730581702,10000.0,35.55266025485288,0.0,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.10960543982359601,56.00837974985756,0.2668305927251016,0
meta-llama/Llama-3.1-70B-Instruct,1.0,35.3455922429395,,9.069655459956266,,35.334310960024595,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:25:26.687000,http://llama-vllm7.default.svc.cluster.local:80,256,1,54.27107005380094,openai,35.96055086702109,35.3455922429395,1,29.0,openai,54.27107005380094,54.27107005380094,1,0.0,28.22598952410861,2026-02-24,,255,35.3456058388795,10000.0,35.3455922429395,0.0,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.11025777157854925,56.341721276638665,0.2507287068921288,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.02546423285123,,9.247823855024762,,36.02633404079825,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:25:56.690000,http://llama-vllm0.default.svc.cluster.local:80,512,2,59.285216964781284,openai,36.57662021694705,36.02503964325925,2,56.0,openai,59.285216964781284,59.54254148295149,2,0.00043325468569027636,55.364376314521515,2026-02-24,,510,36.025046247203704,10000.0,36.02503964325925,0.26257603894919157,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.21626709497859967,110.51248553406442,0.3846971920043936,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.01622463517603,,9.247678346000612,,36.00969404214993,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:26:26.331000,http://llama-vllm1.default.svc.cluster.local:80,512,2,61.67327449657023,openai,36.60535305272788,36.01521447451566,2,56.0,openai,61.67327449657023,61.87533229822293,2,0.0010307761840536167,55.36524745385712,2026-02-24,,510,36.01522068241976,10000.0,36.01521447451566,0.20618143025785685,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.21627049786662939,110.51422440984761,0.24914310671605885,0
meta-llama/Llama-3.1-70B-Instruct,1.0,35.98218505248865,,9.236450084019452,,35.96828947775066,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:26:56.174000,http://llama-vllm2.default.svc.cluster.local:80,512,2,58.97523055318743,openai,36.61823101225309,35.98162441368343,2,56.0,openai,58.97523055318743,59.090152685530484,2,0.0005720804134995428,55.43255204570883,2026-02-24,,510,35.98163079621052,10000.0,35.98162441368343,0.11726748198270798,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.21653340642855012,110.64857068498911,0.21234203036252297,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.1494844031575,,9.311958948033862,,36.09329403843731,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:27:25.786000,http://llama-vllm3.default.svc.cluster.local:80,512,2,79.06807149993256,openai,36.84443618054501,36.12925082938198,2,56.0,openai,79.06807149993256,101.33983523002824,2,0.02064650385257341,54.98306026232046,2026-02-24,,510,36.12925880383152,10000.0,36.12925082938198,22.726289520505816,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.21477757914968928,109.75134294549122,0.48592750168317556,0
meta-llama/Llama-3.1-70B-Instruct,1.0,35.951724962545924,,9.258702560910024,,35.892669460736215,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:27:54.945000,http://llama-vllm4.default.svc.cluster.local:80,512,2,77.19771703705192,openai,37.02049900311976,35.92976016864436,2,56.0,openai,77.19771703705192,99.68954418087378,2,0.022413055001592463,55.299324784624716,2026-02-24,,510,35.92976592755055,10000.0,35.92976016864436,22.950844024308026,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.2160129874399403,110.38263658180949,0.5165743785268408,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.056927854560456,,9.255971662001684,,36.01594700012356,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:28:25.735000,http://llama-vllm5.default.svc.cluster.local:80,512,2,59.63299097493291,openai,36.79626028519124,36.05584270987368,2,56.0,openai,59.63299097493291,59.85728753032163,2,0.0011072904967206199,55.315640399149146,2026-02-24,,510,36.055847031393036,10000.0,36.05584270987368,0.2288740361109376,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.21607672030917635,110.4152040779891,0.2715295132744362,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.29666913944461,,9.31763837498147,,36.278851970564574,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:28:56.235000,http://llama-vllm6.default.svc.cluster.local:80,512,2,60.28089550090954,openai,36.97878262959421,36.29568194897444,2,56.0,openai,60.28089550090954,60.36140984506346,2,0.0010073372144620008,54.949546161263015,2026-02-24,,510,36.29568629195074,10000.0,36.29568194897444,0.08215749403461814,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.21464666469243365,109.68444565783359,0.264617686050484,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.00839168099942,,9.244880849029869,,35.99261393537745,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:29:26.438000,http://llama-vllm7.default.svc.cluster.local:80,512,2,60.411423502955586,openai,36.98103002156131,36.00803727841041,2,56.0,openai,60.411423502955586,60.67305463482626,2,0.00036163529490429447,55.38200095393634,2026-02-24,,510,36.00804482372112,10000.0,36.00803727841041,0.2669705427251756,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.21633594122631383,110.54766596664636,0.2696064827985103,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.04703737850137,,16.680842902045697,,65.08779095020145,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:30:03.848000,http://llama-vllm0.default.svc.cluster.local:80,768,3,87.04461126277845,openai,65.88428570423275,64.99903228261745,3,48.0,openai,102.45932592079043,103.81928661139682,3,0.023093023172123757,46.04083885388156,2026-02-24,,765,65.01536304694206,10000.0,65.01535860794212,22.788004573606635,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.17984702677297484,91.90183068099014,1.600794290943301,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.18754861239964,,16.71890857501421,,65.22834696806967,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:30:40.818000,http://llama-vllm1.default.svc.cluster.local:80,768,3,74.18885299315055,openai,66.23456260655075,65.18550523118499,3,48.0,openai,59.237816953100264,103.51765977218747,3,0.021398719096382537,45.936012901449054,2026-02-24,,765,65.17143243257247,10000.0,65.17142856986645,21.378015075767347,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.17943755039628537,91.69258825250182,1.4759615595133249,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.05025062056293,,16.656611536978744,,65.04897098056972,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:31:18.768000,http://llama-vllm2.default.svc.cluster.local:80,768,3,66.28547263486932,openai,65.67080696579069,65.04803259181334,3,48.0,openai,66.67194294277579,67.2705397149548,3,0.0012689784109016931,46.10781720489734,2026-02-24,,765,65.04855660913402,10000.0,65.04854919614111,1.0097371804523694,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.18010866095663022,92.03552574883804,0.3098445738557194,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.06177722692819,,16.68526181008201,,65.12514897622168,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:31:56.395000,http://llama-vllm3.default.svc.cluster.local:80,768,3,88.32879399415106,openai,66.17000399623066,65.01054644685092,3,48.0,openai,103.73899503611028,105.2004856406711,3,0.024759440223323877,46.02864544420506,2026-02-24,,765,65.02781247574033,10000.0,65.02780875684145,22.855945928549176,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.17979939626642602,91.87749149214369,1.6548472980931146,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.03127167436897,,16.650179626070894,,65.00719708856195,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:32:32.662000,http://llama-vllm4.default.svc.cluster.local:80,768,3,64.98458263619493,openai,65.82836549729109,65.03049919208256,3,48.0,openai,65.09889697190374,65.52197566255927,3,0.0007491045226832333,46.12562850658161,2026-02-24,,765,65.03041919984314,10000.0,65.03041498423887,0.49908737385200624,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.18017823635383443,92.07107877680939,0.36113723834893313,0
meta-llama/Llama-3.1-70B-Instruct,1.0,64.9552553965637,,16.631401319988072,,64.96270408388227,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:33:10.206000,http://llama-vllm5.default.svc.cluster.local:80,768,3,65.45130935652803,openai,65.84328096359968,64.95509784686945,3,48.0,openai,65.83183503244072,66.02657962823287,3,0.001032213804995277,46.17770837367725,2026-02-24,,765,64.954454011856,10000.0,64.95444982090443,0.6834918279959895,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.18038167333467675,92.17503507401982,0.28041830826196934,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.12707575312906,,16.70066771598067,,65.16377301886678,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:33:47.456000,http://llama-vllm6.default.svc.cluster.local:80,768,3,87.55961530065785,openai,66.22019357979298,65.07554985902401,3,48.0,openai,103.491231915541,104.24794975435361,3,0.024860696120538157,45.98618528677808,2026-02-24,,765,65.09297375926394,10000.0,65.09296944976657,23.078861591113533,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.17963353627647688,91.79273703727968,1.6271477659786684,0
meta-llama/Llama-3.1-70B-Instruct,1.0,64.73883062360954,,16.603786464082077,,64.78418607730418,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:34:24.627000,http://llama-vllm7.default.svc.cluster.local:80,768,3,88.4867529772843,openai,65.73815442156047,64.68997185127627,3,48.0,openai,103.69952500332147,105.50947329029441,3,0.023505357735021437,46.25450957595521,2026-02-24,,765,64.70659203930862,10000.0,64.70658614656284,22.832506847690972,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.18068167803107504,92.32833747387936,1.5636291591451739,0
meta-llama/Llama-3.1-70B-Instruct,1.0,64.95652122907889,,16.63984717405401,,64.93253499502316,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:35:01.722000,http://llama-vllm0.default.svc.cluster.local:80,1024,4,73.61158297862858,openai,66.00508263567461,64.95537890609829,4,64.0,openai,73.56650446308777,74.51962433289737,4,0.0008056206560757835,61.53902672836388,2026-02-24,,1020,64.95541316872536,10000.0,64.95540926778489,0.7763614413140835,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.2403868231576714,122.8376666335701,0.336217484223163,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.14348573717928,,16.727873914991505,,65.13864547014236,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:35:39.038000,http://llama-vllm1.default.svc.cluster.local:80,1024,4,99.54367321915925,openai,65.88128852657974,65.14157032155815,4,64.0,openai,112.18331847339869,114.37457669177093,4,0.016358945976598226,61.215191195474766,2026-02-24,,1020,65.13279620694982,10000.0,65.1327920343736,23.214216074030016,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.2391218406073233,122.19126055034221,0.44185198979928,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.07148137296475,,16.70628396398388,,65.07648347178474,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:36:17.187000,http://llama-vllm2.default.svc.cluster.local:80,1024,4,96.16142502636649,openai,65.78928353497759,65.07141811581438,4,64.0,openai,109.11628702888265,110.70692538749427,4,0.01668344343825292,61.29430112690428,2026-02-24,,1020,65.06181026092165,10000.0,65.06180709807713,23.392164609875692,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.23943086377696984,122.3491713900316,0.41525122607971426,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.09916764319254,,16.714590699994005,,65.08301798021421,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:36:54.627000,http://llama-vllm3.default.svc.cluster.local:80,1024,4,97.35905777779408,openai,65.99712885334156,65.09906140010001,4,64.0,openai,110.37590401247144,112.3481837043073,4,0.020175396121303615,61.26383938317839,2026-02-24,,1020,65.0874543039119,10000.0,65.08744939312558,23.733309957553235,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.2393118725905406,122.28836689376624,0.4411044566447037,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.10668528535147,,16.70158451294992,,65.15718449372798,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:37:32.341000,http://llama-vllm4.default.svc.cluster.local:80,1024,4,85.79887152882293,openai,66.01073365774937,65.07949376656838,4,64.0,openai,85.78683907398954,109.67091399012133,4,0.02668253125125415,61.31154796756082,2026-02-24,,1020,65.0795661176637,10000.0,65.07956223715297,23.667788948585592,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.23949823424828445,122.38359770087335,1.533301133768253,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.05591375996615,,16.704563749954104,,65.03567303298041,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:38:09.194000,http://llama-vllm5.default.svc.cluster.local:80,1024,4,98.41469573439099,openai,66.10799559624866,65.05496387447542,4,64.0,openai,110.99563748575747,113.2018934516236,4,0.017139396918788713,61.3006131335105,2026-02-24,,1020,65.04540075000156,10000.0,65.04539609316043,23.11979454238637,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.2394555200527754,122.36177074696823,0.48093050998995135,0
meta-llama/Llama-3.1-70B-Instruct,1.0,65.36178833312884,,16.76797184406314,,65.3870579553768,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:38:45.823000,http://llama-vllm6.default.svc.cluster.local:80,1024,4,85.94955547596328,openai,66.25863717170432,65.33522447068974,4,64.0,openai,86.00166492396966,110.03259538672864,4,0.026000355197812543,61.068804833576635,2026-02-24,,1020,65.33526606668316,10000.0,65.33526233443077,23.934665844570866,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.23855001888115873,121.8990596482721,1.4849171465870754,0
meta-llama/Llama-3.1-70B-Instruct,1.0,64.93558346891466,,16.65643009194173,,64.97772200964391,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:39:22.454000,http://llama-vllm7.default.svc.cluster.local:80,1024,4,84.22805325244553,openai,66.00333743379451,64.90747475695304,4,64.0,openai,84.15773703018203,108.72555876616389,4,0.027785641496219638,61.47775930062015,2026-02-24,,1020,64.90742147080691,10000.0,64.90741711778695,24.245776387224225,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.24014749726804746,122.71537110397226,1.4742926543429045,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.223344588487905,,9.356434685993008,,36.09058097936213,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:39:52.064000,http://llama-vllm0.default.svc.cluster.local:80,1280,5,104.12461960222572,openai,36.93808615440503,36.22246636077762,5,140.0,openai,115.99222803488374,117.13326658587903,5,0.007318906084682602,136.80424680527253,2026-02-24,,1275,36.21921143686289,10000.0,36.219207682354636,23.789243971540955,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.5343915890830958,273.07410202146195,1.7997244468663136,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.21412747245574,,9.339421626995318,,36.14172397647053,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:40:21.457000,http://llama-vllm1.default.svc.cluster.local:80,1280,5,86.0482235904783,openai,37.26887956261635,36.21268568597003,5,140.0,openai,67.53669702447951,115.06836998276412,5,0.026476849368025662,137.0534548199643,2026-02-24,,1275,36.19182349091359,10000.0,36.19182154262329,23.342551647941082,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.5353650578904855,273.5715445820381,0.7064328636097589,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.24071138291894,,9.360352452960797,,36.10774199478328,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:40:50.491000,http://llama-vllm2.default.svc.cluster.local:80,1280,5,93.44607761595398,openai,37.00852467212826,36.240091058882136,5,140.0,openai,113.46553999464959,115.0477404659614,5,0.01832178934107063,136.74698751275332,2026-02-24,,1275,36.22540094579259,10000.0,36.22539742822375,25.68565559890918,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.5341679199716927,272.95980710553494,1.5732928910224786,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.21537186676527,,9.344195599085651,,36.15810605697334,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:41:21.093000,http://llama-vllm3.default.svc.cluster.local:80,1280,5,81.3431846210733,openai,37.03049109550193,36.21364778008166,5,140.0,openai,72.83720502164215,115.57520101778208,5,0.01825576352240018,136.98343387902224,2026-02-24,,1275,36.204949933305095,10000.0,36.20494708838854,18.0090795027765,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.5350915385899306,273.43177621945455,0.5899276927392358,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.24767609672876,,9.32409041293431,,36.24816099181771,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:41:50.575000,http://llama-vllm4.default.svc.cluster.local:80,1280,5,78.4291059942916,openai,36.909863352775574,36.24513904317556,5,140.0,openai,77.93925597798079,79.9090287135914,5,0.0014189958312449042,137.2788061154355,2026-02-24,,1275,36.24544015610773,10000.0,36.24543691053987,1.1115042105228783,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.5362453363884199,274.0213668944825,0.2808491240738963,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.28464868675698,,9.373251540004276,,36.16757097188383,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:42:20.870000,http://llama-vllm5.default.svc.cluster.local:80,1280,5,105.29769861605018,openai,37.08417475922033,36.282695682408914,5,140.0,openai,116.49777903221548,118.45882257912308,5,0.007013385379918853,136.55880187756233,2026-02-24,,1275,36.27977778441181,10000.0,36.27977505728018,23.724444124095513,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.5334328198342279,272.58417093529044,1.7864341008604763,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.668628829421806,,9.47328849893529,,36.55424795579165,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:42:50.713000,http://llama-vllm6.default.svc.cluster.local:80,1280,5,106.82934438809752,openai,37.51644615549594,36.66780398446409,5,140.0,openai,118.66243102122098,120.1815461134538,5,0.006553054345762151,135.11675487808276,2026-02-24,,1275,36.6648996586674,10000.0,36.66489482656414,23.90601848293854,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.5277998237425108,269.70570993242296,1.7898698973364084,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.289102008201034,,9.372961212997325,,36.16915293969214,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:43:20.696000,http://llama-vllm7.default.svc.cluster.local:80,1280,5,104.22184362541884,openai,37.14254084508866,36.28808203536798,5,140.0,openai,115.82286399789155,117.15808584354818,5,0.006735828885468097,136.56303177965208,2026-02-24,,1275,36.28509389957888,10000.0,36.28509050426895,23.707422825451157,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.5334493428892659,272.5926142164149,1.777779124532186,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.26553421125602,,9.345912278979085,,36.14541352726519,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:43:50.562000,http://llama-vllm0.default.svc.cluster.local:80,1536,6,111.45401914836839,openai,36.99412656482309,36.15574748027047,6,168.0,openai,121.73270346829668,123.70797248440795,6,0.04313738330049679,164.34992691454914,2026-02-24,,1530,36.17485121449492,10000.0,36.174848373200184,24.07349361113152,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.6419919020099576,328.0578619270883,0.8219775240744076,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.34155826277885,,9.365891902009025,,36.231022502761334,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:44:20.788000,http://llama-vllm1.default.svc.cluster.local:80,1536,6,111.15083265273522,openai,37.15151362819597,36.234674919579255,6,168.0,openai,121.34952645283192,123.17070004646666,6,0.0419629842452087,163.9993303435972,2026-02-24,,1530,36.253291466638586,10000.0,36.253287420255056,23.716266690837987,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.6406223841546765,327.35803830303973,0.897346778952211,0
meta-llama/Llama-3.1-70B-Instruct,1.0,36.22151214839416,,9.360286427894607,,36.09926754143089,Llama-3.1-70B-Instruct_vllm_20260225_3,meta-llama/Llama-3.1-70B-Instruct,2026-02-25 02:44:51.155000,http://llama-vllm2.default.svc.cluster.local:80,1536,6,100.62907319903995,openai,36.96371481171809,36.220348521601416,6,168.0,openai,119.54626656370237,120.71380282868631,6,0.010518969773121053,164.09754250922958,2026-02-24,,1530,36.21332716148079,10000.0,36.213324443753685,27.434375261906723,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,0.6410060254266781,327.5540789930325,1.7575335842526554,0
