request_goodput,total_token_throughput,median_ttft_ms,request_throughput,others,date,mean_ttft_ms,p99_tpot_ms,num_prompts,backend,max_output_tokens_per_s,output_throughput,timestamp,duration,mean_itl_ms,base_url,p99_itl_ms,request_rate,completed,std_tpot_ms,model_id,std_itl_ms,max_concurrent_requests,task_id,max_concurrency,failed,label,std_ttft_ms,tokenizer_id,median_itl_ms,p99_ttft_ms,total_output_tokens,endpoint_type,burstiness,total_input_tokens,median_tpot_ms,mean_tpot_ms
,1518.4521818880182,337.81136601464823,2.9715306886262587,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,332.9507528396789,46.716950885385415,36,openai,792.0,760.7118562883222,2026-02-25 01:50:59.464000,12.114968267967924,46.13315726089908,http://llama-vllm6.default.svc.cluster.local:80,48.4175447083544,10000.0,36,0.15375655085713488,meta-llama/Llama-3.1-70B-Instruct,2.6610452022995825,36,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.51300135615076,meta-llama/Llama-3.1-70B-Instruct,46.11358651891351,352.5791449821554,9216,openai,1.0,9180,46.108068435169834,46.13315641009077
,1539.159212251448,333.5223599569872,3.012053252938254,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,329.62509956107374,46.0874874531474,36,openai,792.0,771.0856327521931,2026-02-25 01:51:32.276000,11.95197992096655,45.50507525622506,http://llama-vllm7.default.svc.cluster.local:80,47.37128062872216,10000.0,36,0.1531263599754335,meta-llama/Llama-3.1-70B-Instruct,2.8497851233787057,36,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.307748097171306,meta-llama/Llama-3.1-70B-Instruct,45.44729657936841,350.60217028367333,9216,openai,1.0,9180,45.47938439588738,45.50507433637916
,1620.9374020928499,342.97503205016255,3.1720888494967707,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,337.8550446543254,46.1817683065721,38,openai,836.0,812.0547454711733,2026-02-25 01:52:04.522000,11.97948790306691,45.59614845617387,http://llama-vllm0.default.svc.cluster.local:80,47.59351054322906,10000.0,38,0.15404510337442523,meta-llama/Llama-3.1-70B-Instruct,2.6853874191124656,38,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.629041590319865,meta-llama/Llama-3.1-70B-Instruct,45.54123501293361,355.65680989064276,9728,openai,1.0,9690,45.571060807845896,45.59614656387825
,1620.28616448736,340.1680435054004,3.1708144119126422,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,336.22051239332285,46.191209860164314,38,openai,836.0,811.7284894496364,2026-02-25 01:52:36.644000,11.984302788972855,45.61303824746656,http://llama-vllm1.default.svc.cluster.local:80,47.53391731646844,10000.0,38,0.15279434074517184,meta-llama/Llama-3.1-70B-Instruct,2.6424013752366657,38,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.38095447416039,meta-llama/Llama-3.1-70B-Instruct,45.57180544361472,355.4725144710392,9728,openai,1.0,9690,45.58941150202836,45.61303705643811
,1610.0711458878143,276.2252350221388,3.1508241602501257,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,349.3123377893904,46.464531746268385,38,openai,836.0,806.6109850240322,2026-02-25 01:53:10.527000,12.060336619033478,45.77185555470058,http://llama-vllm2.default.svc.cluster.local:80,47.46078900410794,10000.0,38,0.36674189154924036,meta-llama/Llama-3.1-70B-Instruct,8.1123497811187,38,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,108.31009275465647,meta-llama/Llama-3.1-70B-Instruct,45.3440104611218,472.1397808752954,9728,openai,1.0,9690,46.03815760997617,45.77185379568788
,1614.6254593413237,340.49101843265817,3.1597367110397725,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,337.01798547132825,46.36338520836651,38,openai,836.0,808.8925980261818,2026-02-25 01:53:43.281000,12.02631848002784,45.77764553780561,http://llama-vllm3.default.svc.cluster.local:80,47.847901131026454,10000.0,38,0.1547569009587543,meta-llama/Llama-3.1-70B-Instruct,2.6378700360352108,38,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.67996865468966,meta-llama/Llama-3.1-70B-Instruct,45.76654406264424,356.05877582682297,9728,openai,1.0,9690,45.7520617863766,45.77764446981217
,1622.91307721173,340.66503203939646,3.17595514131454,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,336.18151180225567,46.11595402048061,38,openai,836.0,813.0445161765223,2026-02-25 01:54:16.321000,11.96490451192949,45.538194475720005,http://llama-vllm4.default.svc.cluster.local:80,47.50783496769145,10000.0,38,0.15285034506973805,meta-llama/Llama-3.1-70B-Instruct,2.6411393804505683,38,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.03934626928305,meta-llama/Llama-3.1-70B-Instruct,45.46722851227969,355.38630019524135,9728,openai,1.0,9690,45.51362461346549,45.538193553708254
,1619.8105404379824,343.68058654945344,3.1698836407788304,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,338.8691583930172,46.20204397054919,38,openai,836.0,811.4902120393806,2026-02-25 01:54:48.849000,11.987821732996963,45.6182812174044,http://llama-vllm5.default.svc.cluster.local:80,47.221592395799235,10000.0,38,0.1541858700864878,meta-llama/Llama-3.1-70B-Instruct,2.5988172003944796,38,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.4925062529368,meta-llama/Llama-3.1-70B-Instruct,45.5713159753941,358.74579600873403,9728,openai,1.0,9690,45.59358521775507,45.61827943149245
,1601.5740777391984,341.1363670020364,3.1341958468477467,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,337.6040285373548,46.728490315478155,38,openai,836.0,802.3541367930231,2026-02-25 01:55:22.307000,12.124322109040804,46.15103285222663,http://llama-vllm6.default.svc.cluster.local:80,48.20427001337521,10000.0,38,0.15279436226025003,meta-llama/Llama-3.1-70B-Instruct,2.638542325819377,38,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.244951835876655,meta-llama/Llama-3.1-70B-Instruct,46.107461501378566,357.9882944584824,9728,openai,1.0,9690,46.12688476279123,46.1510320658165
,1623.4309221485955,341.0201265360229,3.176968536494316,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,336.3328262930736,46.10665762894696,38,openai,836.0,813.3039453425449,2026-02-25 01:55:55.753000,11.96108792501036,45.53088269562156,http://llama-vllm7.default.svc.cluster.local:80,47.77242937940173,10000.0,38,0.15210034099773007,meta-llama/Llama-3.1-70B-Instruct,2.6343995403120677,38,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.2267846188488,meta-llama/Llama-3.1-70B-Instruct,45.49531597876921,353.5187077044975,9728,openai,1.0,9690,45.505836819225514,45.53088125428214
,1699.3353123925124,351.6887180157937,3.325509417597871,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,346.70079438074026,46.33098603540794,40,openai,880.0,851.330410905055,2026-02-25 01:56:28.655000,12.02823236293625,45.744041380330955,http://llama-vllm0.default.svc.cluster.local:80,47.36305056489073,10000.0,40,0.15616448003062583,meta-llama/Llama-3.1-70B-Instruct,2.6547662109671673,40,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.76114445825346,meta-llama/Llama-3.1-70B-Instruct,45.717034954577684,365.0072707235813,10240,openai,1.0,10200,45.718922951103494,45.74404055157942
,1702.3641966884238,348.69842347688973,3.331436784126074,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,342.48532684287056,46.2613720088768,40,openai,880.0,852.8478167362749,2026-02-25 01:57:02.542000,12.006831464008428,45.68291910119382,http://llama-vllm1.default.svc.cluster.local:80,47.666981872171164,10000.0,40,0.15380360880779298,meta-llama/Llama-3.1-70B-Instruct,2.6133135038057462,40,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.29370756384092,meta-llama/Llama-3.1-70B-Instruct,45.680550567340106,360.9012127632741,10240,openai,1.0,10200,45.658220588138285,45.68291798194039
,1708.1759186688419,345.6104554934427,3.3428100169644654,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,341.8706800759537,46.09592807570966,40,openai,880.0,855.7593643429032,2026-02-25 01:57:35.769000,11.96598065609578,45.520837762730885,http://llama-vllm2.default.svc.cluster.local:80,47.96221244498156,10000.0,40,0.1530054450821033,meta-llama/Llama-3.1-70B-Instruct,2.6719963424620086,40,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.23105822482368,meta-llama/Llama-3.1-70B-Instruct,45.48801446799189,360.23545720265247,10240,openai,1.0,10200,45.498467003926635,45.52083689518566
,1693.5023199378459,349.24154047621414,3.314094559565256,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,345.06677509925794,46.49281483731579,40,openai,880.0,848.4082072487055,2026-02-25 01:58:08.597000,12.06966164696496,45.910594889611076,http://llama-vllm3.default.svc.cluster.local:80,47.881435201270506,10000.0,40,0.15471014999939126,meta-llama/Llama-3.1-70B-Instruct,2.634298462435521,40,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.477670160752275,meta-llama/Llama-3.1-70B-Instruct,45.86012096842751,362.3171878652647,10240,openai,1.0,10200,45.885787631485464,45.91059340666249
,1702.105627510831,345.2972004888579,3.330930777907693,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,340.9800998168066,46.26008547046313,40,openai,880.0,852.7182791443694,2026-02-25 01:58:41.644000,12.008655438083224,45.690922090788284,http://llama-vllm4.default.svc.cluster.local:80,48.00547007936984,10000.0,40,0.1512647962069618,meta-llama/Llama-3.1-70B-Instruct,2.607587067186621,40,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,44.60294623574255,meta-llama/Llama-3.1-70B-Instruct,45.64953705994412,360.54375812294893,10240,openai,1.0,10200,45.666879846933575,45.690921068285114
,1698.3598011562867,348.9034114172682,3.3236003936522245,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,344.7256053739693,46.358556335129975,40,openai,880.0,850.8417007749695,2026-02-25 01:59:14.465000,12.03514119097963,45.778159117451686,http://llama-vllm5.default.svc.cluster.local:80,47.78154080500826,10000.0,40,0.15445353467151593,meta-llama/Llama-3.1-70B-Instruct,2.628105420196134,40,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.30358571359293,meta-llama/Llama-3.1-70B-Instruct,45.73836055351421,362.45521745295264,10240,openai,1.0,10200,45.75341121960139,45.77815809559908
,1681.3604503363188,349.10274541471153,3.2903335623019934,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,345.14449888665695,46.825276050844465,40,openai,880.0,842.3253919493103,2026-02-25 01:59:47.418000,12.156822170945816,46.243696325234886,http://llama-vllm6.default.svc.cluster.local:80,48.71271195821464,10000.0,40,0.15452234700970638,meta-llama/Llama-3.1-70B-Instruct,2.678521569670271,40,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.53219995713276,meta-llama/Llama-3.1-70B-Instruct,46.20585753582418,366.6332546551712,10240,openai,1.0,10200,46.218364331506045,46.243694709550006
,1708.365544551454,349.5055239764042,3.343181104797366,doks-1.34.1-rocm-7.0.2-vllm-gpu-01234567-mi325,2026-02-24,343.72560290503316,46.082342598829236,40,openai,911.0,855.8543628281257,2026-02-25 02:00:20.130000,11.964652451104484,45.504608707703355,http://llama-vllm7.default.svc.cluster.local:80,47.234343505697325,10000.0,40,0.15353343191170182,meta-llama/Llama-3.1-70B-Instruct,2.643924959654996,40,Llama-3.1-70B-Instruct_vllm_20260225_2,,0,,45.23089322932706,meta-llama/Llama-3.1-70B-Instruct,45.46929651405662,361.6144444060046,10240,openai,1.0,10200,45.47966587854842,45.504607383684515
