failed,model_id,others,timestamp,std_itl_ms,request_goodput,request_rate,total_output_tokens,label,output_throughput,num_prompts,total_input_tokens,median_tpot_ms,std_tpot_ms,request_throughput,mean_ttft_ms,p99_tpot_ms,tokenizer_id,max_output_tokens_per_s,p99_ttft_ms,duration,endpoint_type,p99_itl_ms,task_id,backend,std_ttft_ms,completed,max_concurrent_requests,total_token_throughput,median_itl_ms,date,burstiness,max_concurrency,mean_tpot_ms,mean_itl_ms,median_ttft_ms,base_url
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:20:49.543000,0.20896736795531898,,10000.0,1024,,70.40438268693315,1,1024,14.182723698912703,0.0,0.06875427996770815,33.55796402320266,14.182723698912703,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,71.0,33.55796402320266,14.5445490879938,openai,14.671208935324103,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,0.0,1,1,140.8087653738663,14.180168975144625,2026-02-20,1.0,,14.182723698912703,14.182725941301674,33.55796402320266,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:22:39.952000,0.3206317059972059,,10000.0,1024,,46.43645101338787,1,1024,21.515908373386864,0.0,0.04534809669276159,39.063927019014955,21.515908373386864,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,47.0,39.063927019014955,22.05164214002434,openai,22.95926808612421,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,0.0,1,1,92.87290202677573,21.4867900358513,2026-02-20,1.0,,21.515908373386864,21.515910762461413,39.063927019014955,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:23:20.656000,1.3880401617919398,,10000.0,2048,,133.15368248050422,2,2048,14.93810977318387,0.03097479765140458,0.1300328930473674,82.42091652937233,14.968465074882245,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,136.0,127.33019908890128,15.380723700975068,openai,15.380941738840193,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,45.82579853013158,2,2,266.30736496100843,14.905844000168145,2026-02-20,1.0,,14.93810977318387,14.938111686696711,82.42091652937233,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:24:16.597000,1.4095296989814114,,10000.0,2048,,88.55075854391684,2,2048,22.494674375315334,0.030900347037449497,0.08647535014054379,92.48570800991729,22.524956715412035,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,90.0,144.1661717009265,23.127978050964884,openai,23.873373511014506,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,52.73516703164205,2,2,177.10151708783368,22.43966597598046,2026-02-20,1.0,,22.494674375315334,22.494675442797178,92.48570800991729,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:24:58.596000,1.296898019054134,,10000.0,3072,,191.00761754621504,3,3072,15.586335685278014,0.03212173210977306,0.18653087650997563,102.54690900910646,15.653041430518215,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,195.0,136.09256888506934,16.0831281990977,openai,16.123571344651282,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,46.58440258079001,3,3,382.0152350924301,15.582449967041612,2026-02-20,1.0,,15.608975861865497,15.608976879788326,134.8521759500727,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:25:55.268000,1.288945060648963,,10000.0,3072,,128.42092215270372,3,3072,23.231867397885008,0.03188896003752479,0.12541105678974973,114.94385761519273,23.29814025037262,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,132.0,153.2437344454229,23.92133578006178,openai,24.57640807144344,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,53.47584307393929,3,3,256.84184430540745,23.20151007734239,2026-02-20,1.0,,23.254394964516802,23.254395803169896,152.24763797596097,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:26:37.457000,1.164825185862689,,10000.0,4096,,258.6179458234658,4,4096,15.346166345027738,0.030047935763768942,0.2525565877182283,111.0998980293516,15.41345246855847,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,264.0,137.00162097578868,15.838034700020216,openai,15.918556596152486,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,43.81514539363027,4,4,517.2358916469316,15.340554993599653,2026-02-20,1.0,,15.363488524659688,15.363489089951099,136.07907755067572,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:27:34.333000,1.1543531693633786,,10000.0,4096,,172.83943038211322,4,4096,23.01110950924951,0.028886582177047492,0.16878850623253244,126.40457399538718,23.075786931562,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,176.0,155.66263169515878,23.69829610607121,openai,24.35331182088703,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,49.16630521627261,4,4,345.67886076422644,22.97864353749901,2026-02-20,1.0,,23.027753811594753,23.02775461731282,154.33344547636807,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:28:17.168000,1.0635263947471822,,10000.0,5120,,300.72234872506584,5,5120,16.504267681383674,0.027822356660228253,0.2936741686768221,117.90063655935228,16.570926728177696,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,305.0,139.35180786531419,17.025671759038232,openai,17.207546676509082,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,40.23122081399129,5,5,601.4446974501317,16.496107913553715,2026-02-20,1.0,,16.518059595126587,16.518060184531787,137.53570499829948,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:29:15.239000,1.0449741979734233,,10000.0,5120,,205.53578065490007,5,5120,24.193718268800954,0.027436965750379752,0.20071853579580085,133.9799904031679,24.25948990712385,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,210.0,158.24533078353852,24.910504553932697,openai,25.669462422374636,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,45.91111840850724,5,5,411.07156130980013,24.15106992702931,2026-02-20,1.0,,24.207352129205375,24.20735309127616,156.78587299771607,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:29:57.273000,1.0144825801109238,,10000.0,6144,,365.6531525771255,6,6144,16.283442533710648,0.026353992180090213,0.35708315681359915,123.98738648820047,16.350598090342157,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,372.0,142.57611864595674,16.80280877300538,openai,17.07147095818073,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,38.39002335750239,6,6,731.306305154251,16.27706451108679,2026-02-20,1.0,,16.29520060231517,16.295201145984965,140.81015303963795,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:30:56.238000,1.020230611085034,,10000.0,6144,,247.27773821511866,6,6144,24.127751481965117,0.025748270486066583,0.24148216622570182,140.47941647004336,24.193284859906296,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,252.0,161.55963784549385,24.846555312047713,openai,25.592281608842313,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,43.72531065862579,6,6,494.5554764302373,24.084825941827148,2026-02-20,1.0,,24.139157964159274,24.13915847865886,159.64071842608973,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:31:38.874000,0.9579203743420258,,10000.0,7168,,430.053352096343,7,7168,16.149077559129417,0.024922623420083324,0.419973976656585,128.21968360471405,16.21602263155722,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,434.0,144.65069584781304,16.667699403013103,openai,16.929670423269272,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,36.4401405803515,7,7,860.106704192686,16.15008106455207,2026-02-20,1.0,,16.15923479314638,16.15923536137215,142.4033590592444,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:32:37.277000,1.1507539563030023,,10000.0,7168,,288.2177754697211,7,7168,24.14817645845849,0.024746139138087004,0.28146267135714953,145.37755957072866,24.21468622827509,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,294.0,164.2492762207985,24.870083006913774,openai,25.58982875198126,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,41.57779599530701,7,7,576.4355509394422,24.119897978380322,2026-02-20,1.0,,24.158305725746814,24.158306359195077,161.69982205610722,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:33:19.211000,0.9245785678214591,,10000.0,8192,,490.6984057202483,8,8192,16.174518451584415,0.023813851825042028,0.47919766183617996,130.90103112335782,16.241443130027918,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,496.0,145.7215069863014,16.69457227597013,openai,17.1121494716499,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,34.57287530969521,8,8,981.3968114404965,16.172794508747756,2026-02-20,1.0,,16.18347159910716,16.18347227482527,143.65202002227306,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:34:17.461000,0.9167124166558445,,10000.0,8192,,331.3384421574347,8,8192,24.005052807409943,0.02328782626114051,0.32357269741936984,147.60657600709237,24.07048412465185,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,336.0,164.25518593052402,24.723964857985266,openai,25.370138882426545,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,39.340027184216105,8,8,662.6768843148694,23.979100049473345,2026-02-20,1.0,,24.01378507538014,24.013785684981634,162.24907553987578,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:35:00.602000,0.8597747306843123,,10000.0,9216,,516.4017942344382,9,9216,17.30012212413839,0.023050550021048163,0.5042986271820685,132.982884779469,17.367567648216244,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,522.0,146.5370220830664,17.84656851098407,openai,18.035407392308116,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,33.10527628510742,9,9,1032.8035884688763,17.290420015342534,2026-02-20,1.0,,17.308229008370688,17.30822955056743,144.24994797445834,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:35:57.783000,0.9017716924635903,,10000.0,9216,,379.95431185536455,9,9216,23.54411616327855,0.023244840834341373,0.37104913267125444,152.11555876562167,23.612173790342464,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,387.0,167.79516846872866,24.25554787099827,openai,24.880185879301283,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,38.200108720097546,9,9,759.9086237107291,23.51707499474287,2026-02-20,1.0,,23.55233063452535,23.552331109910046,164.9766459595412,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:36:41.264000,0.8394842552263384,,10000.0,10240,,572.1628745657971,10,10240,17.347888215064895,0.02121105173724321,0.5587528071931612,135.46654501697049,17.41223689065932,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,580.0,147.8848024061881,17.89700180699583,openai,18.134161188499995,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,31.763686313448723,10,10,1144.3257491315942,17.350821988657117,2026-02-20,1.0,,17.35495573107949,17.3549560778219,145.94185701571405,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:37:39.085000,0.8589477316882212,,10000.0,10240,,421.98625995654913,10,10240,23.554510900280544,0.021683116396883865,0.4120959569888175,152.61176318163052,23.62031521176863,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,430.0,167.13659138185903,24.2661929349415,openai,24.8443839373067,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,35.38004615458015,10,10,843.9725199130983,23.534404463134706,2026-02-20,1.0,,23.561745578785477,23.561745988082627,164.181973435916,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:38:22.799000,0.8590748911803792,,10000.0,11264,,619.5502776050112,11,11264,17.61629969600355,0.021597203125171115,0.6050295679736437,144.0535948019136,17.683911642124777,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,632.0,157.08114879671484,18.180929630994797,openai,18.439944293349978,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,31.861459697568275,11,11,1239.1005552100223,17.608140013180673,2026-02-20,1.0,,17.62311112343051,17.623111484832165,153.56523089576513,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:39:20.749000,0.8737402765984658,,10000.0,11264,,464.1931309099102,11,11264,23.547546463410388,0.022671244958483966,0.4533136044042092,159.82804920482027,23.618546223658466,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,473.0,173.78968936391175,24.265761920949444,openai,24.78840058669448,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,36.01619275456205,11,11,928.3862618198204,23.516534944064915,2026-02-20,1.0,,23.554716136494477,23.55471642238601,171.08984000515193,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:40:04.330000,0.8449586031008998,,10000.0,12288,,693.1197999422104,12,12288,17.17571376438024,0.02122941185128613,0.6768748046310649,143.1201013425986,17.24411719597358,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,708.0,154.8673757945653,17.728536973008886,openai,18.12793975113891,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,30.62187308781725,12,12,1386.2395998844208,17.17250351794064,2026-02-20,1.0,,17.182118902319363,17.182119189716133,152.06836198922247,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:41:01.086000,0.8761529052033438,,10000.0,12288,,510.5460391209035,12,12288,23.352124895374743,0.02150366160309908,0.49858011632900734,162.43312025714354,23.421546945836347,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,516.0,175.89807565440424,24.06834851007443,openai,24.639487266540527,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,34.466494717990194,12,12,1021.092078241807,23.334975936450064,2026-02-20,1.0,,23.35870434996196,23.358704730369602,172.44865198154002,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:41:44.883000,1.0161246014383698,,10000.0,13312,,731.3012767054358,13,13312,17.636897254171704,0.020825182885936325,0.7141614030326522,146.27116977667006,17.705707576135875,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,741.0,157.92301254812628,18.203168002073653,openai,18.604163895361125,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,29.975540709487422,13,13,1462.6025534108717,17.638568999245763,2026-02-20,1.0,,17.642913413852344,17.64291376255558,154.49480910319835,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:42:42.736000,0.8501521281872717,,10000.0,13312,,549.6076184005651,13,13312,23.500662407622045,0.021736851016998047,0.5367261898443019,164.4408883741842,23.572372852830092,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,559.0,177.39664111752063,24.220916075981222,openai,24.950535646639768,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,33.89373654746866,13,13,1099.2152368011302,23.48185400478542,2026-02-20,1.0,,23.506839219956607,23.506839761591166,173.742373008281,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:43:26.617000,2.002097152544041,,10000.0,14336,,796.708960052616,14,14336,17.47086247125866,0.03116862184072908,0.7780360938013828,115.69776579770925,17.491751514618283,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,812.0,186.54329376877286,17.994023813982494,openai,18.497082933317863,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,38.9864042259108,14,14,1593.417920105232,17.389601038303226,2026-02-20,1.0,,17.45729410424801,17.457294557635375,102.77000052155927,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:44:23.830000,0.8416840738957566,,10000.0,14336,,588.9914320000318,14,14336,23.62170780935841,0.021308146600396125,0.575186945312531,160.46841322843517,23.693672885879547,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,602.0,173.04529673652723,24.33991263899952,openai,24.822679902426895,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,33.125849255531804,14,14,1177.9828640000635,23.60234351363033,2026-02-20,1.0,,23.62757952553956,23.62757985009949,169.35020353412256,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:45:07.654000,0.8277856307908718,,10000.0,15360,,857.508309240076,15,15360,17.35305058349284,0.019440598328619427,0.8374104582422617,147.41752801152566,17.420046500791546,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,870.0,158.15178121905774,17.912362870993093,openai,18.403943735174835,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,28.2471668823544,15,15,1715.016618480152,17.35084503889084,2026-02-20,1.0,,17.358204812828347,17.358205100805485,155.30800493434072,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:46:05.066000,0.8726389869970589,,10000.0,15360,,637.1089999682982,15,15360,23.391223061494784,0.02039958312821032,0.6221767577815412,164.9391032056883,23.461690199161307,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,645.0,176.83900092728436,24.108904442982748,openai,24.89789667073637,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,31.928276784904583,15,15,1274.2179999365965,23.353197029791772,2026-02-20,1.0,,23.396773229824404,23.39677345641892,174.3024920579046,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:46:48.474000,2.015161321557069,,10000.0,16384,,928.414192777234,16,16384,17.129023215550937,0.033442858430553835,0.9066544851340176,121.04217425076058,17.152037764830016,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,944.0,186.26793519360945,17.64729592402,openai,18.02843486657366,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,39.89160264635471,16,16,1856.828385554468,17.049376969225705,2026-02-20,1.0,,17.112331636650474,17.112331968108393,105.0422039697878,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:47:46.126000,0.8602385636592313,,10000.0,16384,,682.8267690587744,16,16384,23.276651986302916,0.020241280528696604,0.6668230166589594,166.68742078763898,23.347734240815043,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,688.0,179.28222410846502,23.994372720015235,openai,24.74306089687161,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,31.197004386059163,16,16,1365.6535381175488,23.250085476320237,2026-02-20,1.0,,23.28180601735115,23.281806457464793,175.06911599775776,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:48:31.720000,1.5042106627633616,,10000.0,17408,,891.1296117236859,17,17408,18.906258989329416,0.03888059426210397,0.870243761448912,152.74684264680698,18.99924052066697,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,901.0,189.329319098033,19.534756528097205,openai,19.946780218742784,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,49.443266823323796,17,17,1782.2592234473718,18.918093061074615,2026-02-20,1.0,,18.931153406414552,18.931153878267786,180.7305959518999,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:49:30.481000,0.8693402397332816,,10000.0,17408,,679.6936574765274,17,17408,24.85397183868892,0.020430338812168377,0.6637633373794213,170.0766008374665,24.92690780275171,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,697.0,182.76411236729473,25.611538092955016,openai,26.272514217998832,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,31.203564883625567,17,17,1359.3873149530548,24.842369952239096,2026-02-20,1.0,,24.859022029668207,24.859022311278014,179.35837397817522,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:50:15.648000,1.90627858703319,,10000.0,18432,,940.3172698496052,18,18432,19.038968156924874,0.038937087494759166,0.918278583837505,132.94762194467089,19.057812476713885,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,954.0,193.88350423425436,19.60189458495006,openai,20.12965686502866,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,45.88972954173244,18,18,1880.6345396992103,18.971376062836498,2026-02-20,1.0,,19.01034746768608,19.010347914425296,105.33606651006266,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:51:14.627000,1.916282115186102,,10000.0,18432,,722.4878562832292,18,18432,24.796450402228505,0.0378348409889375,0.705554547151591,148.839906634142,24.813663796456858,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,738.0,209.61466960492544,25.511847486020997,openai,26.345797225367278,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,50.24245296698499,18,18,1444.9757125664585,24.714042549021542,2026-02-20,1.0,,24.76860569066554,24.76860598549711,118.71251952834427,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:52:01.164000,1.7219089581964946,,10000.0,19456,,988.6917412535284,19,19456,19.044153784917903,0.04123696092555315,0.9655192785678989,143.94246178409574,19.136721515779513,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1007.0,190.40362211875618,19.67852990794927,openai,20.159046156331897,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,51.05565482359098,19,19,1977.383482507057,19.04535898938775,2026-02-20,1.0,,19.078890080099193,19.078890393678478,183.33966995123774,http://mi325-vllm0123.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:52:59.413000,1.9172556927106448,,10000.0,19456,,767.932759444268,19,19456,24.622057865097034,0.03942668915435427,0.7499343353947929,154.06632722404441,24.64263671216166,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,779.0,216.77874801447615,25.335551531985402,openai,25.9531488455832,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,52.17872484707407,19,19,1535.865518888536,24.52904894016683,2026-02-20,1.0,,24.591218245908273,24.591218560368,119.63198508601636,http://mi325-vllm4567.default.svc.cluster.local:80
0,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,2026-02-20 23:53:44.805000,1.980924986277287,,10000.0,20480,,1061.9657195427974,20,20480,18.672742191606538,0.029584745784101227,1.037075897991013,147.37538979388773,18.73878473893581,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1080.0,217.4233500461559,19.28499161801301,openai,19.72110924893059,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,openai,39.319036098984874,20,20,2123.931439085595,18.612737068906426,2026-02-20,1.0,,18.681726859340117,18.681727232779526,159.1617590165697,http://mi325-vllm0123.default.svc.cluster.local:80
