failed,mean_tpot_ms,std_tpot_ms,total_token_throughput,median_ttft_ms,p99_ttft_ms,total_output_tokens,num_prompts,output_throughput,p99_tpot_ms,model_id,timestamp,max_concurrent_requests,base_url,date,others,label,total_input_tokens,request_throughput,task_id,median_itl_ms,std_ttft_ms,mean_itl_ms,mean_ttft_ms,max_concurrency,request_goodput,tokenizer_id,std_itl_ms,backend,max_output_tokens_per_s,median_tpot_ms,burstiness,endpoint_type,p99_itl_ms,completed,duration,request_rate
0,17.62311112343051,0.021597203125171115,1239.1005552100223,153.56523089576513,157.08114879671484,11264,11,619.5502776050112,17.683911642124777,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:38:22.799000,11,http://mi325-vllm0123.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,11264,0.6050295679736437,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,17.608140013180673,31.861459697568275,17.623111484832165,144.0535948019136,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0.8590748911803792,openai,632.0,17.61629969600355,1.0,openai,18.439944293349978,11,18.180929630994797,10000.0
0,23.554716136494477,0.022671244958483966,928.3862618198204,171.08984000515193,173.78968936391175,11264,11,464.1931309099102,23.618546223658466,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:39:20.749000,11,http://mi325-vllm4567.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,11264,0.4533136044042092,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,23.516534944064915,36.01619275456205,23.55471642238601,159.82804920482027,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0.8737402765984658,openai,473.0,23.547546463410388,1.0,openai,24.78840058669448,11,24.265761920949444,10000.0
0,17.182118902319363,0.02122941185128613,1386.2395998844208,152.06836198922247,154.8673757945653,12288,12,693.1197999422104,17.24411719597358,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:40:04.330000,12,http://mi325-vllm0123.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,12288,0.6768748046310649,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,17.17250351794064,30.62187308781725,17.182119189716133,143.1201013425986,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0.8449586031008998,openai,708.0,17.17571376438024,1.0,openai,18.12793975113891,12,17.728536973008886,10000.0
0,23.35870434996196,0.02150366160309908,1021.092078241807,172.44865198154002,175.89807565440424,12288,12,510.5460391209035,23.421546945836347,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:41:01.086000,12,http://mi325-vllm4567.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,12288,0.49858011632900734,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,23.334975936450064,34.466494717990194,23.358704730369602,162.43312025714354,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0.8761529052033438,openai,516.0,23.352124895374743,1.0,openai,24.639487266540527,12,24.06834851007443,10000.0
0,17.642913413852344,0.020825182885936325,1462.6025534108717,154.49480910319835,157.92301254812628,13312,13,731.3012767054358,17.705707576135875,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:41:44.883000,13,http://mi325-vllm0123.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,13312,0.7141614030326522,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,17.638568999245763,29.975540709487422,17.64291376255558,146.27116977667006,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,1.0161246014383698,openai,741.0,17.636897254171704,1.0,openai,18.604163895361125,13,18.203168002073653,10000.0
0,23.506839219956607,0.021736851016998047,1099.2152368011302,173.742373008281,177.39664111752063,13312,13,549.6076184005651,23.572372852830092,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:42:42.736000,13,http://mi325-vllm4567.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,13312,0.5367261898443019,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,23.48185400478542,33.89373654746866,23.506839761591166,164.4408883741842,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0.8501521281872717,openai,559.0,23.500662407622045,1.0,openai,24.950535646639768,13,24.220916075981222,10000.0
0,17.45729410424801,0.03116862184072908,1593.417920105232,102.77000052155927,186.54329376877286,14336,14,796.708960052616,17.491751514618283,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:43:26.617000,14,http://mi325-vllm0123.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,14336,0.7780360938013828,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,17.389601038303226,38.9864042259108,17.457294557635375,115.69776579770925,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2.002097152544041,openai,812.0,17.47086247125866,1.0,openai,18.497082933317863,14,17.994023813982494,10000.0
0,23.62757952553956,0.021308146600396125,1177.9828640000635,169.35020353412256,173.04529673652723,14336,14,588.9914320000318,23.693672885879547,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:44:23.830000,14,http://mi325-vllm4567.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,14336,0.575186945312531,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,23.60234351363033,33.125849255531804,23.62757985009949,160.46841322843517,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0.8416840738957566,openai,602.0,23.62170780935841,1.0,openai,24.822679902426895,14,24.33991263899952,10000.0
0,17.358204812828347,0.019440598328619427,1715.016618480152,155.30800493434072,158.15178121905774,15360,15,857.508309240076,17.420046500791546,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:45:07.654000,15,http://mi325-vllm0123.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,15360,0.8374104582422617,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,17.35084503889084,28.2471668823544,17.358205100805485,147.41752801152566,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0.8277856307908718,openai,870.0,17.35305058349284,1.0,openai,18.403943735174835,15,17.912362870993093,10000.0
0,23.396773229824404,0.02039958312821032,1274.2179999365965,174.3024920579046,176.83900092728436,15360,15,637.1089999682982,23.461690199161307,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:46:05.066000,15,http://mi325-vllm4567.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,15360,0.6221767577815412,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,23.353197029791772,31.928276784904583,23.39677345641892,164.9391032056883,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0.8726389869970589,openai,645.0,23.391223061494784,1.0,openai,24.89789667073637,15,24.108904442982748,10000.0
0,17.112331636650474,0.033442858430553835,1856.828385554468,105.0422039697878,186.26793519360945,16384,16,928.414192777234,17.152037764830016,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:46:48.474000,16,http://mi325-vllm0123.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,16384,0.9066544851340176,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,17.049376969225705,39.89160264635471,17.112331968108393,121.04217425076058,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2.015161321557069,openai,944.0,17.129023215550937,1.0,openai,18.02843486657366,16,17.64729592402,10000.0
0,23.28180601735115,0.020241280528696604,1365.6535381175488,175.06911599775776,179.28222410846502,16384,16,682.8267690587744,23.347734240815043,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,2026-02-20 23:47:46.126000,16,http://mi325-vllm4567.default.svc.cluster.local:80,2026-02-20,doks-1.34.1-rocm-7.0.2-vllm-gpu-0123-4567-mi325-1-1,,16384,0.6668230166589594,Qwen3-235B-A22B-Instruct-2507-FP8_vllm_20260220,23.250085476320237,31.197004386059163,23.281806457464793,166.68742078763898,,,Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,0.8602385636592313,openai,688.0,23.276651986302916,1.0,openai,24.74306089687161,16,23.994372720015235,10000.0
